[#-
Group1 category: group Group1: B
Group2 category: group Group2: !B---
Name	GroupOne (+)	GroupOne (-)	GroupTwo (+)	GroupTwo (-)	pValue	Ratio
3971994	1	0	0	14	1.0	1.0
4632856	1	0	0	14	1.0	1.0
2872045	1	0	0	14	1.0	1.0
802440	1	0	0	14	1.0	1.0
2076517	1	0	0	14	1.0	1.0
4150831	1	0	0	14	1.0	1.0
3055454	1	0	0	14	1.0	1.0
3466715	1	0	0	14	1.0	1.0
2403290	1	0	0	14	1.0	1.0
4674146	1	0	0	14	1.0	1.0
1504897	1	0	0	14	1.0	1.0
989125	1	0	0	14	1.0	1.0
5337615	1	0	0	14	1.0	1.0
3387045	1	0	0	14	1.0	1.0
751122	1	0	0	14	1.0	1.0
2493361	1	0	0	14	1.0	1.0
2869584	1	0	0	14	1.0	1.0
2115261	1	0	0	14	1.0	1.0
815884	1	0	0	14	1.0	1.0
5175303	1	0	0	14	1.0	1.0
3620034	1	0	0	14	1.0	1.0
5460441	1	0	0	14	1.0	1.0
4937502	1	0	0	14	1.0	1.0
3600605	1	0	0	14	1.0	1.0
4005328	1	0	0	14	1.0	1.0
3667884	1	0	0	14	1.0	1.0
4862459	1	0	0	14	1.0	1.0
3118599	1	0	0	14	1.0	1.0
4940746	1	0	0	14	1.0	1.0
2799586	1	0	0	14	1.0	1.0
3060924	1	0	0	14	1.0	1.0
3265172	1	0	0	14	1.0	1.0
2945343	1	0	0	14	1.0	1.0
4458487	1	0	0	14	1.0	1.0
3755767	1	0	0	14	1.0	1.0
3163755	1	0	0	14	1.0	1.0
4926791	1	0	0	14	1.0	1.0
1639881	1	0	0	14	1.0	1.0
3974351	1	0	0	14	1.0	1.0
877530	1	0	0	14	1.0	1.0
4894959	1	0	0	14	1.0	1.0
3715877	1	0	0	14	1.0	1.0
1232879	1	0	0	14	1.0	1.0
5115572	1	0	0	14	1.0	1.0
3331794	1	0	0	14	1.0	1.0
4645164	1	0	0	14	1.0	1.0
3115075	1	0	0	14	1.0	1.0
1642788	1	0	0	14	1.0	1.0
1832279	1	0	0	14	1.0	1.0
2445054	1	0	0	14	1.0	1.0
3154645	1	0	0	14	1.0	1.0
4468800	1	0	0	14	1.0	1.0
637147	1	0	0	14	1.0	1.0
2661942	1	0	0	14	1.0	1.0
577270	1	0	0	14	1.0	1.0
1977381	1	0	0	14	1.0	1.0
2287447	1	0	0	14	1.0	1.0
5190755	1	0	0	14	1.0	1.0
4873062	1	0	0	14	1.0	1.0
4821560	1	0	0	14	1.0	1.0
3517477	1	0	0	14	1.0	1.0
1070017	1	0	0	14	1.0	1.0
5088663	1	0	0	14	1.0	1.0
1119132	1	0	0	14	1.0	1.0
2955728	1	0	0	14	1.0	1.0
5034022	1	0	0	14	1.0	1.0
4742823	1	0	0	14	1.0	1.0
289476	1	0	0	14	1.0	1.0
4422381	1	0	0	14	1.0	1.0
3434644	1	0	0	14	1.0	1.0
577977	1	0	0	14	1.0	1.0
5015401	1	0	0	14	1.0	1.0
623274	1	0	0	14	1.0	1.0
69920	1	0	0	14	1.0	1.0
342135	1	0	0	14	1.0	1.0
1533006	1	0	0	14	1.0	1.0
1036828	1	0	0	14	1.0	1.0
3418673	1	0	0	14	1.0	1.0
2791362	1	0	0	14	1.0	1.0
3576443	1	0	0	14	1.0	1.0
144445	1	0	0	14	1.0	1.0
3472901	1	0	0	14	1.0	1.0
2756868	1	0	0	14	1.0	1.0
994071	1	0	0	14	1.0	1.0
2433899	1	0	0	14	1.0	1.0
1862182	1	0	0	14	1.0	1.0
5126325	1	0	0	14	1.0	1.0
4665618	1	0	0	14	1.0	1.0
1053308	1	0	0	14	1.0	1.0
503813	1	0	0	14	1.0	1.0
4684905	1	0	0	14	1.0	1.0
509921	1	0	0	14	1.0	1.0
135438	1	0	0	14	1.0	1.0
3159974	1	0	0	14	1.0	1.0
5026366	1	0	0	14	1.0	1.0
509091	1	0	0	14	1.0	1.0
3368961	1	0	0	14	1.0	1.0
4057631	1	0	0	14	1.0	1.0
4804529	1	0	0	14	1.0	1.0
1670778	1	0	0	14	1.0	1.0
3475360	1	0	0	14	1.0	1.0
4561963	1	0	0	14	1.0	1.0
136655	1	0	0	14	1.0	1.0
4300407	1	0	0	14	1.0	1.0
2415064	1	0	0	14	1.0	1.0
3264412	1	0	0	14	1.0	1.0
3301164	1	0	0	14	1.0	1.0
3412073	1	0	0	14	1.0	1.0
2490823	1	0	0	14	1.0	1.0
4328715	1	0	0	14	1.0	1.0
2806594	1	0	0	14	1.0	1.0
3796058	1	0	0	14	1.0	1.0
4866565	1	0	0	14	1.0	1.0
2842020	1	0	0	14	1.0	1.0
3031621	1	0	0	14	1.0	1.0
219877	1	0	0	14	1.0	1.0
4752075	1	0	0	14	1.0	1.0
2766755	1	0	0	14	1.0	1.0
4868310	1	0	0	14	1.0	1.0
4047766	1	0	0	14	1.0	1.0
3599408	1	0	0	14	1.0	1.0
3393237	1	0	0	14	1.0	1.0
5267543	1	0	0	14	1.0	1.0
1974094	1	0	0	14	1.0	1.0
4903682	1	0	0	14	1.0	1.0
2660880	1	0	0	14	1.0	1.0
4726968	1	0	0	14	1.0	1.0
4015695	1	0	0	14	1.0	1.0
3129083	1	0	0	14	1.0	1.0
1674253	1	0	0	14	1.0	1.0
5291678	1	0	0	14	1.0	1.0
4924274	1	0	0	14	1.0	1.0
3227497	1	0	0	14	1.0	1.0
3555699	1	0	0	14	1.0	1.0
869285	1	0	0	14	1.0	1.0
2583204	1	0	0	14	1.0	1.0
4792516	1	0	0	14	1.0	1.0
4463489	1	0	0	14	1.0	1.0
3580536	1	0	0	14	1.0	1.0
4378295	1	0	0	14	1.0	1.0
775717	1	0	0	14	1.0	1.0
3018398	1	0	0	14	1.0	1.0
2397452	1	0	0	14	1.0	1.0
1843091	1	0	0	14	1.0	1.0
3779273	1	0	0	14	1.0	1.0
3782774	1	0	0	14	1.0	1.0
5344150	1	0	0	14	1.0	1.0
2816270	1	0	0	14	1.0	1.0
4637864	1	0	0	14	1.0	1.0
186111	1	0	0	14	1.0	1.0
988359	1	0	0	14	1.0	1.0
753164	1	0	0	14	1.0	1.0
224778	1	0	0	14	1.0	1.0
3255157	1	0	0	14	1.0	1.0
4862882	1	0	0	14	1.0	1.0
1684207	1	0	0	14	1.0	1.0
2101318	1	0	0	14	1.0	1.0
5158368	1	0	0	14	1.0	1.0
629863	1	0	0	14	1.0	1.0
461894	1	0	0	14	1.0	1.0
175580	1	0	0	14	1.0	1.0
4018201	1	0	0	14	1.0	1.0
297798	1	0	0	14	1.0	1.0
3312461	1	0	0	14	1.0	1.0
2864936	1	0	0	14	1.0	1.0
5137868	1	0	0	14	1.0	1.0
3163434	1	0	0	14	1.0	1.0
4855822	1	0	0	14	1.0	1.0
4437949	1	0	0	14	1.0	1.0
90890	1	0	0	14	1.0	1.0
696472	1	0	0	14	1.0	1.0
3126363	1	0	0	14	1.0	1.0
3269705	1	0	0	14	1.0	1.0
170833	1	0	0	14	1.0	1.0
570468	1	0	0	14	1.0	1.0
2481788	1	0	0	14	1.0	1.0
3670747	1	0	0	14	1.0	1.0
4826132	1	0	0	14	1.0	1.0
2544825	1	0	0	14	1.0	1.0
2381684	1	0	0	14	1.0	1.0
2424187	1	0	0	14	1.0	1.0
4402956	1	0	0	14	1.0	1.0
2411622	1	0	0	14	1.0	1.0
1124037	1	0	0	14	1.0	1.0
3517842	1	0	0	14	1.0	1.0
4224891	1	0	0	14	1.0	1.0
4056188	1	0	0	14	1.0	1.0
3774612	1	0	0	14	1.0	1.0
5489000	1	0	0	14	1.0	1.0
4946234	1	0	0	14	1.0	1.0
4943178	1	0	0	14	1.0	1.0
5251946	1	0	0	14	1.0	1.0
3119109	1	0	0	14	1.0	1.0
636399	1	0	0	14	1.0	1.0
2103406	1	0	0	14	1.0	1.0
1753240	1	0	0	14	1.0	1.0
3517396	1	0	0	14	1.0	1.0
3180051	1	0	0	14	1.0	1.0
512006	1	0	0	14	1.0	1.0
532930	1	0	0	14	1.0	1.0
3085510	1	0	0	14	1.0	1.0
1998100	1	0	0	14	1.0	1.0
1827927	1	0	0	14	1.0	1.0
2827487	1	0	0	14	1.0	1.0
1500488	1	0	0	14	1.0	1.0
3539194	1	0	0	14	1.0	1.0
5231809	1	0	0	14	1.0	1.0
2664174	1	0	0	14	1.0	1.0
2770882	1	0	0	14	1.0	1.0
2530927	1	0	0	14	1.0	1.0
3556117	1	0	0	14	1.0	1.0
5034400	1	0	0	14	1.0	1.0
91800	1	0	0	14	1.0	1.0
3402911	1	0	0	14	1.0	1.0
4900513	1	0	0	14	1.0	1.0
3823815	1	0	0	14	1.0	1.0
577191	1	0	0	14	1.0	1.0
4895538	1	0	0	14	1.0	1.0
4250283	1	0	0	14	1.0	1.0
1677160	1	0	0	14	1.0	1.0
1492228	1	0	0	14	1.0	1.0
980597	1	0	0	14	1.0	1.0
4102065	1	0	0	14	1.0	1.0
1872972	1	0	0	14	1.0	1.0
2767828	1	0	0	14	1.0	1.0
4800378	1	0	0	14	1.0	1.0
2352165	1	0	0	14	1.0	1.0
5126130	1	0	0	14	1.0	1.0
4123983	1	0	0	14	1.0	1.0
5295616	1	0	0	14	1.0	1.0
2002370	1	0	0	14	1.0	1.0
3767591	1	0	0	14	1.0	1.0
679174	1	0	0	14	1.0	1.0
216502	1	0	0	14	1.0	1.0
278054	1	0	0	14	1.0	1.0
5274024	1	0	0	14	1.0	1.0
3109470	1	0	0	14	1.0	1.0
3435287	1	0	0	14	1.0	1.0
2947891	1	0	0	14	1.0	1.0
1477492	1	0	0	14	1.0	1.0
187039	1	0	0	14	1.0	1.0
4350864	1	0	0	14	1.0	1.0
3999071	1	0	0	14	1.0	1.0
2329196	1	0	0	14	1.0	1.0
3396403	1	0	0	14	1.0	1.0
712206	1	0	0	14	1.0	1.0
2565037	1	0	0	14	1.0	1.0
3118230	1	0	0	14	1.0	1.0
3156896	1	0	0	14	1.0	1.0
2449748	1	0	0	14	1.0	1.0
2134417	1	0	0	14	1.0	1.0
490119	1	0	0	14	1.0	1.0
4364870	1	0	0	14	1.0	1.0
3236778	1	0	0	14	1.0	1.0
4041210	1	0	0	14	1.0	1.0
702056	1	0	0	14	1.0	1.0
3390126	1	0	0	14	1.0	1.0
3304105	1	0	0	14	1.0	1.0
3460018	1	0	0	14	1.0	1.0
2800228	1	0	0	14	1.0	1.0
5038358	1	0	0	14	1.0	1.0
3192364	1	0	0	14	1.0	1.0
207449	1	0	0	14	1.0	1.0
628341	1	0	0	14	1.0	1.0
957917	1	0	0	14	1.0	1.0
188603	1	0	0	14	1.0	1.0
5131350	1	0	0	14	1.0	1.0
153210	1	0	0	14	1.0	1.0
5084612	1	0	0	14	1.0	1.0
3399785	1	0	0	14	1.0	1.0
2661357	1	0	0	14	1.0	1.0
551418	1	0	0	14	1.0	1.0
1638235	1	0	0	14	1.0	1.0
2792334	1	0	0	14	1.0	1.0
636979	1	0	0	14	1.0	1.0
681003	1	0	0	14	1.0	1.0
5194056	1	0	0	14	1.0	1.0
3785964	1	0	0	14	1.0	1.0
528267	1	0	0	14	1.0	1.0
3160897	1	0	0	14	1.0	1.0
2037356	1	0	0	14	1.0	1.0
4552767	1	0	0	14	1.0	1.0
4423728	1	0	0	14	1.0	1.0
1668159	1	0	0	14	1.0	1.0
5180400	1	0	0	14	1.0	1.0
5276336	1	0	0	14	1.0	1.0
4828923	1	0	0	14	1.0	1.0
1714115	1	0	0	14	1.0	1.0
5169427	1	0	0	14	1.0	1.0
4243647	1	0	0	14	1.0	1.0
816452	1	0	0	14	1.0	1.0
1591257	1	0	0	14	1.0	1.0
2773065	1	0	0	14	1.0	1.0
3968628	1	0	0	14	1.0	1.0
3933268	1	0	0	14	1.0	1.0
4988333	1	0	0	14	1.0	1.0
2076085	1	0	0	14	1.0	1.0
2540469	1	0	0	14	1.0	1.0
3024573	1	0	0	14	1.0	1.0
4642420	1	0	0	14	1.0	1.0
3603150	1	0	0	14	1.0	1.0
4629377	1	0	0	14	1.0	1.0
2991214	1	0	0	14	1.0	1.0
3995480	1	0	0	14	1.0	1.0
3422764	1	0	0	14	1.0	1.0
3095843	1	0	0	14	1.0	1.0
862851	1	0	0	14	1.0	1.0
5274741	1	0	0	14	1.0	1.0
4754424	1	0	0	14	1.0	1.0
866194	1	0	0	14	1.0	1.0
4934565	1	0	0	14	1.0	1.0
85607	1	0	0	14	1.0	1.0
3593525	1	0	0	14	1.0	1.0
4327563	1	0	0	14	1.0	1.0
1827703	1	0	0	14	1.0	1.0
1065671	1	0	0	14	1.0	1.0
3599804	1	0	0	14	1.0	1.0
1479201	1	0	0	14	1.0	1.0
4206756	1	0	0	14	1.0	1.0
5120086	1	0	0	14	1.0	1.0
5225754	1	0	0	14	1.0	1.0
4501734	1	0	0	14	1.0	1.0
3636903	1	0	0	14	1.0	1.0
5014064	1	0	0	14	1.0	1.0
1149111	1	0	0	14	1.0	1.0
985657	1	0	0	14	1.0	1.0
4827715	1	0	0	14	1.0	1.0
3602834	1	0	0	14	1.0	1.0
3974694	1	0	0	14	1.0	1.0
1312261	1	0	0	14	1.0	1.0
2986337	1	0	0	14	1.0	1.0
2826310	1	0	0	14	1.0	1.0
3674585	1	0	0	14	1.0	1.0
1530429	1	0	0	14	1.0	1.0
3772108	1	0	0	14	1.0	1.0
1456905	1	0	0	14	1.0	1.0
2800057	1	0	0	14	1.0	1.0
3264337	1	0	0	14	1.0	1.0
5154597	1	0	0	14	1.0	1.0
4461920	1	0	0	14	1.0	1.0
3103339	1	0	0	14	1.0	1.0
5022685	1	0	0	14	1.0	1.0
3606580	1	0	0	14	1.0	1.0
4643089	1	0	0	14	1.0	1.0
2035488	1	0	0	14	1.0	1.0
2026949	1	0	0	14	1.0	1.0
3229446	1	0	0	14	1.0	1.0
5144589	1	0	0	14	1.0	1.0
4667586	1	0	0	14	1.0	1.0
4765936	1	0	0	14	1.0	1.0
4870364	1	0	0	14	1.0	1.0
468228	1	0	0	14	1.0	1.0
5170021	1	0	0	14	1.0	1.0
1051643	1	0	0	14	1.0	1.0
5412088	1	0	0	14	1.0	1.0
3139600	1	0	0	14	1.0	1.0
4751126	1	0	0	14	1.0	1.0
2656063	1	0	0	14	1.0	1.0
1073993	1	0	0	14	1.0	1.0
4907268	1	0	0	14	1.0	1.0
623942	1	0	0	14	1.0	1.0
3577453	1	0	0	14	1.0	1.0
3631937	1	0	0	14	1.0	1.0
2845407	1	0	0	14	1.0	1.0
4092496	1	0	0	14	1.0	1.0
5259234	1	0	0	14	1.0	1.0
2300759	1	0	0	14	1.0	1.0
5327391	1	0	0	14	1.0	1.0
29168	1	0	0	14	1.0	1.0
5225844	1	0	0	14	1.0	1.0
4685564	1	0	0	14	1.0	1.0
822158	1	0	0	14	1.0	1.0
2871400	1	0	0	14	1.0	1.0
2755191	1	0	0	14	1.0	1.0
1914467	1	0	0	14	1.0	1.0
288026	1	0	0	14	1.0	1.0
1459085	1	0	0	14	1.0	1.0
1036064	1	0	0	14	1.0	1.0
496005	1	0	0	14	1.0	1.0
3516571	1	0	0	14	1.0	1.0
72605	1	0	0	14	1.0	1.0
1319448	1	0	0	14	1.0	1.0
4530028	1	0	0	14	1.0	1.0
2794189	1	0	0	14	1.0	1.0
4079969	1	0	0	14	1.0	1.0
5183009	1	0	0	14	1.0	1.0
5249468	1	0	0	14	1.0	1.0
284916	1	0	0	14	1.0	1.0
4063539	1	0	0	14	1.0	1.0
1214563	1	0	0	14	1.0	1.0
4756303	1	0	0	14	1.0	1.0
709163	1	0	0	14	1.0	1.0
2979586	1	0	0	14	1.0	1.0
106326	1	0	0	14	1.0	1.0
2816454	1	0	0	14	1.0	1.0
2376677	1	0	0	14	1.0	1.0
5474220	1	0	0	14	1.0	1.0
3761034	1	0	0	14	1.0	1.0
1243660	1	0	0	14	1.0	1.0
5092857	1	0	0	14	1.0	1.0
2662491	1	0	0	14	1.0	1.0
4631893	1	0	0	14	1.0	1.0
3463305	1	0	0	14	1.0	1.0
3911808	1	0	0	14	1.0	1.0
2812025	1	0	0	14	1.0	1.0
3300642	1	0	0	14	1.0	1.0
5172265	1	0	0	14	1.0	1.0
5307887	1	0	0	14	1.0	1.0
2794134	1	0	0	14	1.0	1.0
3631421	1	0	0	14	1.0	1.0
2120944	1	0	0	14	1.0	1.0
4209814	1	0	0	14	1.0	1.0
5472006	1	0	0	14	1.0	1.0
4783954	1	0	0	14	1.0	1.0
1240302	1	0	0	14	1.0	1.0
1316997	1	0	0	14	1.0	1.0
3016275	1	0	0	14	1.0	1.0
680336	1	0	0	14	1.0	1.0
3192175	1	0	0	14	1.0	1.0
510035	1	0	0	14	1.0	1.0
3602117	1	0	0	14	1.0	1.0
2019680	1	0	0	14	1.0	1.0
2969635	1	0	0	14	1.0	1.0
2791991	1	0	0	14	1.0	1.0
5171264	1	0	0	14	1.0	1.0
2001362	1	0	0	14	1.0	1.0
5158584	1	0	0	14	1.0	1.0
32533	1	0	0	14	1.0	1.0
3851348	1	0	0	14	1.0	1.0
4282730	1	0	0	14	1.0	1.0
876483	1	0	0	14	1.0	1.0
960757	1	0	0	14	1.0	1.0
3074284	1	0	0	14	1.0	1.0
4375854	1	0	0	14	1.0	1.0
3600564	1	0	0	14	1.0	1.0
539430	1	0	0	14	1.0	1.0
4679817	1	0	0	14	1.0	1.0
3956777	1	0	0	14	1.0	1.0
2105527	1	0	0	14	1.0	1.0
5025895	1	0	0	14	1.0	1.0
521497	1	0	0	14	1.0	1.0
2855240	1	0	0	14	1.0	1.0
458779	1	0	0	14	1.0	1.0
835253	1	0	0	14	1.0	1.0
1617399	1	0	0	14	1.0	1.0
533933	1	0	0	14	1.0	1.0
528551	1	0	0	14	1.0	1.0
1833971	1	0	0	14	1.0	1.0
1683206	1	0	0	14	1.0	1.0
4752534	1	0	0	14	1.0	1.0
5111709	1	0	0	14	1.0	1.0
3536274	1	0	0	14	1.0	1.0
1870080	1	0	0	14	1.0	1.0
1980156	1	0	0	14	1.0	1.0
5169759	1	0	0	14	1.0	1.0
3097359	1	0	0	14	1.0	1.0
2259026	1	0	0	14	1.0	1.0
746135	1	0	0	14	1.0	1.0
2990543	1	0	0	14	1.0	1.0
678191	1	0	0	14	1.0	1.0
3571477	1	0	0	14	1.0	1.0
2547781	1	0	0	14	1.0	1.0
4427337	1	0	0	14	1.0	1.0
4353010	1	0	0	14	1.0	1.0
785097	1	0	0	14	1.0	1.0
2991247	1	0	0	14	1.0	1.0
1976706	1	0	0	14	1.0	1.0
1072770	1	0	0	14	1.0	1.0
1484942	1	0	0	14	1.0	1.0
2312240	1	0	0	14	1.0	1.0
4792549	1	0	0	14	1.0	1.0
4416971	1	0	0	14	1.0	1.0
4164850	1	0	0	14	1.0	1.0
2792312	1	0	0	14	1.0	1.0
5478493	1	0	0	14	1.0	1.0
4576880	1	0	0	14	1.0	1.0
4329693	1	0	0	14	1.0	1.0
3167171	1	0	0	14	1.0	1.0
2112699	1	0	0	14	1.0	1.0
2126555	1	0	0	14	1.0	1.0
3581283	1	0	0	14	1.0	1.0
4320566	1	0	0	14	1.0	1.0
4881513	1	0	0	14	1.0	1.0
4745167	1	0	0	14	1.0	1.0
3553455	1	0	0	14	1.0	1.0
289098	1	0	0	14	1.0	1.0
801603	1	0	0	14	1.0	1.0
3168053	1	0	0	14	1.0	1.0
3786239	1	0	0	14	1.0	1.0
3291225	1	0	0	14	1.0	1.0
292506	1	0	0	14	1.0	1.0
4452427	1	0	0	14	1.0	1.0
110488	1	0	0	14	1.0	1.0
1753330	1	0	0	14	1.0	1.0
985309	1	0	0	14	1.0	1.0
2820954	1	0	0	14	1.0	1.0
3677603	1	0	0	14	1.0	1.0
2618762	1	0	0	14	1.0	1.0
344533	1	0	0	14	1.0	1.0
1641873	1	0	0	14	1.0	1.0
1666988	1	0	0	14	1.0	1.0
5291357	1	0	0	14	1.0	1.0
5229318	1	0	0	14	1.0	1.0
3789573	1	0	0	14	1.0	1.0
3618666	1	0	0	14	1.0	1.0
1245086	1	0	0	14	1.0	1.0
4151032	1	0	0	14	1.0	1.0
676588	1	0	0	14	1.0	1.0
3591444	1	0	0	14	1.0	1.0
3169546	1	0	0	14	1.0	1.0
2432368	1	0	0	14	1.0	1.0
2647807	1	0	0	14	1.0	1.0
1815759	1	0	0	14	1.0	1.0
2438155	1	0	0	14	1.0	1.0
2326621	1	0	0	14	1.0	1.0
2732080	1	0	0	14	1.0	1.0
697387	1	0	0	14	1.0	1.0
4567653	1	0	0	14	1.0	1.0
5086218	1	0	0	14	1.0	1.0
2401465	1	0	0	14	1.0	1.0
2127282	1	0	0	14	1.0	1.0
503387	1	0	0	14	1.0	1.0
3832440	1	0	0	14	1.0	1.0
1013667	1	0	0	14	1.0	1.0
4727398	1	0	0	14	1.0	1.0
4448420	1	0	0	14	1.0	1.0
3308321	1	0	0	14	1.0	1.0
134763	1	0	0	14	1.0	1.0
277622	1	0	0	14	1.0	1.0
56096	1	0	0	14	1.0	1.0
2431105	1	0	0	14	1.0	1.0
931535	1	0	0	14	1.0	1.0
3414048	1	0	0	14	1.0	1.0
4684848	1	0	0	14	1.0	1.0
2856708	1	0	0	14	1.0	1.0
2877943	1	0	0	14	1.0	1.0
4173450	1	0	0	14	1.0	1.0
2116404	1	0	0	14	1.0	1.0
3975107	1	0	0	14	1.0	1.0
5339561	1	0	0	14	1.0	1.0
4696915	1	0	0	14	1.0	1.0
2557973	1	0	0	14	1.0	1.0
570767	1	0	0	14	1.0	1.0
3426027	1	0	0	14	1.0	1.0
3357307	1	0	0	14	1.0	1.0
4543501	1	0	0	14	1.0	1.0
2790237	1	0	0	14	1.0	1.0
5291717	1	0	0	14	1.0	1.0
3680160	1	0	0	14	1.0	1.0
2807580	1	0	0	14	1.0	1.0
4939881	1	0	0	14	1.0	1.0
2878344	1	0	0	14	1.0	1.0
5176984	1	0	0	14	1.0	1.0
4461898	1	0	0	14	1.0	1.0
3222928	1	0	0	14	1.0	1.0
3576425	1	0	0	14	1.0	1.0
806509	1	0	0	14	1.0	1.0
20372	1	0	0	14	1.0	1.0
2650410	1	0	0	14	1.0	1.0
2583477	1	0	0	14	1.0	1.0
1712092	1	0	0	14	1.0	1.0
3032664	1	0	0	14	1.0	1.0
5202748	1	0	0	14	1.0	1.0
3435838	1	0	0	14	1.0	1.0
1868179	1	0	0	14	1.0	1.0
651200	1	0	0	14	1.0	1.0
734750	1	0	0	14	1.0	1.0
54546	1	0	0	14	1.0	1.0
2826251	1	0	0	14	1.0	1.0
786030	1	0	0	14	1.0	1.0
5129966	1	0	0	14	1.0	1.0
1032774	1	0	0	14	1.0	1.0
4934859	1	0	0	14	1.0	1.0
4830539	1	0	0	14	1.0	1.0
4131463	1	0	0	14	1.0	1.0
3093001	1	0	0	14	1.0	1.0
2830205	1	0	0	14	1.0	1.0
285270	1	0	0	14	1.0	1.0
704807	1	0	0	14	1.0	1.0
4110484	1	0	0	14	1.0	1.0
2795825	1	0	0	14	1.0	1.0
1073342	1	0	0	14	1.0	1.0
4245344	1	0	0	14	1.0	1.0
3517240	1	0	0	14	1.0	1.0
3714265	1	0	0	14	1.0	1.0
4669096	1	0	0	14	1.0	1.0
3018242	1	0	0	14	1.0	1.0
3161807	1	0	0	14	1.0	1.0
4679376	1	0	0	14	1.0	1.0
3684007	1	0	0	14	1.0	1.0
4971975	1	0	0	14	1.0	1.0
5232286	1	0	0	14	1.0	1.0
4965996	1	0	0	14	1.0	1.0
3041129	1	0	0	14	1.0	1.0
2360771	1	0	0	14	1.0	1.0
3685329	1	0	0	14	1.0	1.0
3618420	1	0	0	14	1.0	1.0
2663957	1	0	0	14	1.0	1.0
3927225	1	0	0	14	1.0	1.0
4406691	1	0	0	14	1.0	1.0
4660873	1	0	0	14	1.0	1.0
4697505	1	0	0	14	1.0	1.0
4304700	1	0	0	14	1.0	1.0
3391046	1	0	0	14	1.0	1.0
1676295	1	0	0	14	1.0	1.0
1029778	1	0	0	14	1.0	1.0
4093147	1	0	0	14	1.0	1.0
610243	1	0	0	14	1.0	1.0
3901629	1	0	0	14	1.0	1.0
3392685	1	0	0	14	1.0	1.0
3851366	1	0	0	14	1.0	1.0
4237147	1	0	0	14	1.0	1.0
5176939	1	0	0	14	1.0	1.0
98304	1	0	0	14	1.0	1.0
3298239	1	0	0	14	1.0	1.0
5324116	1	0	0	14	1.0	1.0
1112083	1	0	0	14	1.0	1.0
2996145	1	0	0	14	1.0	1.0
1727324	1	0	0	14	1.0	1.0
4911227	1	0	0	14	1.0	1.0
678595	1	0	0	14	1.0	1.0
14748	1	0	0	14	1.0	1.0
2732695	1	0	0	14	1.0	1.0
3151545	1	0	0	14	1.0	1.0
4685537	1	0	0	14	1.0	1.0
5189371	1	0	0	14	1.0	1.0
10771	1	0	0	14	1.0	1.0
5342527	1	0	0	14	1.0	1.0
3266087	1	0	0	14	1.0	1.0
4476195	1	0	0	14	1.0	1.0
5158881	1	0	0	14	1.0	1.0
3172418	1	0	0	14	1.0	1.0
4776639	1	0	0	14	1.0	1.0
3264694	1	0	0	14	1.0	1.0
4869858	1	0	0	14	1.0	1.0
2654986	1	0	0	14	1.0	1.0
4917980	1	0	0	14	1.0	1.0
536268	1	0	0	14	1.0	1.0
2001803	1	0	0	14	1.0	1.0
3284757	1	0	0	14	1.0	1.0
3282409	1	0	0	14	1.0	1.0
3600595	1	0	0	14	1.0	1.0
17640	1	0	0	14	1.0	1.0
2821799	1	0	0	14	1.0	1.0
540243	1	0	0	14	1.0	1.0
5491041	1	0	0	14	1.0	1.0
4377782	1	0	0	14	1.0	1.0
960177	1	0	0	14	1.0	1.0
2332220	1	0	0	14	1.0	1.0
2075710	1	0	0	14	1.0	1.0
4895376	1	0	0	14	1.0	1.0
2503503	1	0	0	14	1.0	1.0
5306978	1	0	0	14	1.0	1.0
2654861	1	0	0	14	1.0	1.0
3618486	1	0	0	14	1.0	1.0
4450605	1	0	0	14	1.0	1.0
3286135	1	0	0	14	1.0	1.0
3418088	1	0	0	14	1.0	1.0
3838600	1	0	0	14	1.0	1.0
1032741	1	0	0	14	1.0	1.0
869700	1	0	0	14	1.0	1.0
5460324	1	0	0	14	1.0	1.0
3374155	1	0	0	14	1.0	1.0
4404675	1	0	0	14	1.0	1.0
2435413	1	0	0	14	1.0	1.0
5217463	1	0	0	14	1.0	1.0
3435328	1	0	0	14	1.0	1.0
138482	1	0	0	14	1.0	1.0
1213126	1	0	0	14	1.0	1.0
5122826	1	0	0	14	1.0	1.0
5013638	1	0	0	14	1.0	1.0
605164	1	0	0	14	1.0	1.0
3830172	1	0	0	14	1.0	1.0
116042	1	0	0	14	1.0	1.0
3817243	1	0	0	14	1.0	1.0
5250893	1	0	0	14	1.0	1.0
3327186	1	0	0	14	1.0	1.0
4312916	1	0	0	14	1.0	1.0
1048388	1	0	0	14	1.0	1.0
2270799	1	0	0	14	1.0	1.0
5447231	1	0	0	14	1.0	1.0
3040610	1	0	0	14	1.0	1.0
802422	1	0	0	14	1.0	1.0
148247	1	0	0	14	1.0	1.0
4726292	1	0	0	14	1.0	1.0
3829484	1	0	0	14	1.0	1.0
99404	1	0	0	14	1.0	1.0
4309220	1	0	0	14	1.0	1.0
3240933	1	0	0	14	1.0	1.0
1679210	1	0	0	14	1.0	1.0
1213720	1	0	0	14	1.0	1.0
990488	1	0	0	14	1.0	1.0
2756459	1	0	0	14	1.0	1.0
3920534	1	0	0	14	1.0	1.0
529866	1	0	0	14	1.0	1.0
2360106	1	0	0	14	1.0	1.0
3577765	1	0	0	14	1.0	1.0
611396	1	0	0	14	1.0	1.0
1637771	1	0	0	14	1.0	1.0
1537464	1	0	0	14	1.0	1.0
4378703	1	0	0	14	1.0	1.0
1485826	1	0	0	14	1.0	1.0
